Cell ID, TAC, RSSI, RSRP, SINR, RSRQ, CE, BER, Temp, Hum
"3D660C","815E",-53,-64,134,-11,0,99,46.79,19.24
"3D660C","815E",-53,-65,132,-11,0,99,46.73,19.21
"3D660C","815E",-53,-65,137,-11,0,99,47.06,19.01
"3D660C","815E",-48,-65,142,-11,0,99,47.54,18.82
"3D660C","815E",-52,-64,137,-12,0,99,47.58,18.73
"3D660C","815E",-50,-64,134,-14,0,99,47.57,18.90
"3D660C","815E",-52,-65,134,-14,0,99,46.86,18.91
"3D660C","815E",-52,-65,129,-13,0,99,47.30,18.93
"3D660C","815E",-56,-65,127,-12,0,99,47.19,18.86
"3D660C","815E",-56,-66,122,-12,0,99,46.46,18.99
"3D660C","815E",-54,-67,125,-12,0,99,46.81,19.13
"3D660C","815E",-52,-66,127,-12,0,99,46.85,19.03
"3D660C","815E",-52,-65,132,-12,0,99,47.08,19.00
"3D660C","815E",-52,-64,134,-12,0,99,47.11,18.92
"3D660C","815E",-52,-64,134,-12,0,99,46.68,18.93
"3D660C","815E",-54,-64,134,-11,0,99,46.69,19.00
"3D660C","815E",-50,-64,137,-12,0,99,46.54,19.07
"3D660C","815E",-52,-65,137,-12,0,99,46.39,19.14
"3D660C","815E",-50,-65,134,-13,0,99,46.21,19.17
"3D660C","815E",-50,-65,129,-13,0,99,45.99,19.27
"3D660C","815E",-50,-65,127,-14,0,99,45.55,19.34
"3D660C","815E",-54,-65,129,-14,0,99,45.17,19.55
"3D660C","815E",-50,-66,127,-14,0,99,44.87,19.83
"3D660C","815E",-54,-67,119,-14,0,99,44.83,19.88
"3D660C","815E",-54,-67,117,-14,0,99,44.94,19.79
"3D660C","815E",-54,-66,125,-13,0,99,44.19,20.01
"3D660C","815E",-54,-66,127,-12,0,99,44.24,20.32
"3D660C","815E",-52,-65,129,-11,0,99,43.93,20.23
"3D660C","815E",-55,-64,125,-10,0,99,44.42,20.43
"3D660C","815E",-60,-66,125,-10,0,99,44.93,20.07
"3D660C","815E",-56,-66,125,-10,0,99,45.40,19.82
"3D660C","815E",-56,-66,125,-10,0,99,45.70,19.57
"3D660C","815E",-54,-69,127,-12,0,99,45.96,19.40
"3D660C","815E",-58,-68,114,-12,0,99,46.18,19.30
"3D660C","815E",-53,-68,112,-12,0,99,46.08,19.25
"3D660C","815E",-55,-68,114,-13,0,99,46.42,19.15
"3D660C","815E",-52,-67,117,-13,0,99,46.69,19.04
"3D660C","815E",-52,-66,119,-13,0,99,46.98,18.92
"3D660C","815E",-52,-66,117,-13,0,99,46.91,18.90
"3D660C","815E",-56,-67,119,-13,0,99,46.85,18.85
"3D660C","815E",-56,-68,117,-13,0,99,46.90,18.87
"3D660C","815E",-56,-68,117,-13,0,99,46.77,18.89
"3D660C","815E",-56,-69,119,-12,0,99,46.70,18.92
"3D660C","815E",-56,-67,127,-12,0,99,46.20,18.90
"3D660C","815E",-54,-65,129,-10,0,99,45.90,19.00
"3D660C","815E",-52,-65,134,-10,0,99,46.03,19.19
"3D660C","815E",-52,-63,137,-9,0,99,45.88,19.20
"3D660C","815E",-56,-63,139,-9,0,99,45.56,19.30
"3D660C","815E",-53,-65,137,-10,0,99,45.44,19.41
"3D660C","815E",-55,-65,137,-10,0,99,45.15,19.52
"3D660C","815E",-55,-65,139,-10,0,99,44.81,19.70
"3D660C","815E",-53,-65,142,-10,0,99,44.46,19.82
"3D660C","815E",-53,-65,142,-10,0,99,44.49,20.03
"3D660C","815E",-51,-64,137,-11,0,99,44.75,20.02
"3D660C","815E",-51,-65,134,-12,0,99,44.66,19.92
"3D660C","815E",-51,-65,134,-12,0,99,44.61,19.89
"3D660C","815E",-51,-67,132,-14,0,99,45.04,19.91
"3D660C","815E",-51,-66,129,-14,0,99,45.69,19.72
"3D660C","815E",-51,-66,127,-15,0,99,45.64,19.44
"3D660C","815E",-51,-66,125,-15,0,99,45.97,19.48
"3D660C","815E",-55,-66,122,-15,0,99,45.43,19.35
"3D660C","815E",-55,-66,122,-15,0,99,45.68,19.57
"3D660C","815E",-53,-66,119,-12,0,99,45.83,19.48
"3D660C","815E",-53,-66,127,-12,0,99,46.45,19.35
"3D660C","815E",-57,-66,127,-12,0,99,46.94,19.11
"3D660C","815E",-57,-66,127,-12,0,99,47.39,18.91
"3D660C","815E",-57,-68,114,-11,0,99,47.70,18.69
"3D660C","815E",-59,-70,117,-12,0,99,48.03,18.54
"3D660C","815E",-56,-69,114,-12,0,99,48.34,18.44
"3D660C","815E",-53,-68,119,-12,0,99,48.44,18.30
"3D660C","815E",-53,-67,125,-12,0,99,48.42,18.37
"3D660C","815E",-55,-66,134,-11,0,99,48.39,18.32
"3D660C","815E",-55,-66,139,-10,0,99,48.20,18.25
"3D660C","815E",-52,-65,142,-10,0,99,48.02,18.45
"3D660C","815E",-47,-65,139,-11,0,99,48.09,18.44
"3D660C","815E",-51,-64,134,-12,0,99,47.99,18.37
"3D660C","815E",-51,-63,137,-12,0,99,47.72,18.41
"3D660C","815E",-59,-66,137,-10,0,99,47.28,18.72
"3D660C","815E",-57,-68,129,-10,0,99,47.05,18.71
"3D660C","815E",-57,-68,127,-10,0,99,47.33,18.75
"3D660C","815E",-54,-66,125,-10,0,99,47.73,18.65
"3D660C","815E",-54,-66,127,-10,0,99,47.76,18.61
"3D660C","815E",-55,-66,132,-11,0,99,47.78,18.50
"3D660C","815E",-57,-66,132,-11,0,99,47.87,18.49
"3D660C","815E",-57,-67,134,-11,0,99,47.09,18.59
"3D660C","815E",-57,-68,132,-10,0,99,47.42,18.77
"3D660C","815E",-57,-67,134,-11,0,99,47.78,18.68
"3D660C","815E",-55,-67,139,-10,0,99,47.84,18.55
"3D660C","815E",-57,-67,132,-11,0,99,47.68,18.52
"3D660C","815E",-57,-68,129,-11,0,99,47.53,18.55
"3D660C","815E",-54,-67,127,-11,0,99,47.05,18.68
"3D660C","815E",-54,-66,122,-10,0,99,46.12,18.85
"3D660C","815E",-54,-66,122,-10,0,99,45.74,19.28
"3D660C","815E",-56,-67,139,-11,0,99,45.49,19.37
"3D660C","815E",-56,-67,147,-10,0,99,45.26,19.55
"3D660C","815E",-53,-65,139,-10,0,99,44.97,19.68
"3D660C","815E",-53,-65,139,-10,0,99,44.77,19.79
"3D660C","815E",-53,-64,132,-10,0,99,43.98,20.05
"3D660C","815E",-53,-64,127,-10,0,99,43.36,20.31
"3D660C","815E",-53,-63,129,-9,0,99,42.66,20.68
"3D660C","815E",-53,-63,132,-10,0,99,42.59,21.04
