Cell ID, TAC, RSSI, RSRP, SINR, RSRQ, CE, BER, Temp, Hum
"3D660C","815E",-38,-51,175,-10,0,99,47.48,18.75
"3D660C","815E",-38,-50,192,-10,0,99,48.01,18.68
"3D660C","815E",-38,-50,192,-10,0,99,48.44,18.46
"3D660C","815E",-38,-50,194,-10,0,99,48.70,18.45
"3D660C","815E",-38,-50,200,-10,0,99,49.13,18.31
"3D660C","815E",-38,-50,194,-10,0,99,49.45,18.16
"3D660C","815E",-38,-50,192,-10,0,99,49.49,18.10
"3D660C","815E",-38,-49,175,-10,0,99,49.48,17.97
"3D660C","815E",-40,-49,172,-10,0,99,49.50,18.05
"3D660C","815E",-40,-50,175,-10,0,99,49.49,17.96
"3D660C","815E",-40,-50,184,-10,0,99,49.80,18.05
"3D660C","815E",-40,-50,200,-10,0,99,49.96,18.10
"3D660C","815E",-40,-50,194,-10,0,99,50.11,17.89
"3D660C","815E",-40,-50,189,-10,0,99,49.94,17.77
"3D660C","815E",-38,-50,175,-10,0,99,49.51,17.87
"3D660C","815E",-38,-50,175,-10,0,99,48.97,17.98
"3D660C","815E",-38,-50,169,-11,0,99,48.59,18.25
"3D660C","815E",-38,-50,167,-10,0,99,48.12,18.38
"3D660C","815E",-38,-50,169,-10,0,99,47.47,18.39
"3D660C","815E",-38,-50,175,-11,0,99,46.90,18.86
"3D660C","815E",-38,-49,177,-10,0,99,46.43,18.86
"3D660C","815E",-38,-49,189,-10,0,99,45.95,19.05
"3D660C","815E",-38,-49,197,-10,0,99,45.57,19.31
"3D660C","815E",-38,-49,200,-10,0,99,45.42,19.48
"3D660C","815E",-38,-49,194,-10,0,99,45.35,19.50
"3D660C","815E",-38,-50,204,-10,0,99,44.99,19.63
"3D660C","815E",-38,-50,197,-10,0,99,44.90,19.78
"3D660C","815E",-38,-50,189,-10,0,99,45.03,19.82
"3D660C","815E",-38,-50,182,-10,0,99,45.31,19.69
"3D660C","815E",-38,-50,175,-10,0,99,45.61,19.55
"3D660C","815E",-40,-50,167,-11,0,99,45.63,19.47
"3D660C","815E",-38,-50,175,-10,0,99,46.10,19.39
"3D660C","815E",-38,-49,184,-10,0,99,46.57,19.21
"3D660C","815E",-38,-49,189,-10,0,99,47.21,19.03
"3D660C","815E",-38,-49,194,-10,0,99,47.65,18.74
"3D660C","815E",-38,-49,200,-10,0,99,48.01,18.56
"3D660C","815E",-38,-50,179,-10,0,99,48.43,18.44
"3D660C","815E",-38,-50,167,-11,0,99,48.65,18.32
"3D660C","815E",-38,-50,167,-11,0,99,48.98,18.18
"3D660C","815E",-40,-50,167,-11,0,99,49.52,18.08
"3D660C","815E",-40,-50,177,-11,0,99,50.17,17.87
"3D660C","815E",-40,-50,187,-10,0,99,50.61,17.68
"3D660C","815E",-40,-50,189,-10,0,99,50.85,17.80
"3D660C","815E",-40,-50,189,-10,0,99,51.08,17.62
"3D660C","815E",-40,-50,187,-11,0,99,51.44,17.35
"3D660C","815E",-38,-50,187,-11,0,99,51.37,17.34
"3D660C","815E",-38,-50,167,-11,0,99,51.27,17.33
"3D660C","815E",-38,-50,164,-11,0,99,51.50,17.38
"3D660C","815E",-40,-50,167,-11,0,99,51.85,17.30
"3D660C","815E",-38,-50,172,-11,0,99,51.55,17.20
"3D660C","815E",-38,-50,177,-10,0,99,51.99,17.26
"3D660C","815E",-40,-50,187,-10,0,99,52.13,17.18
"3D660C","815E",-38,-50,184,-10,0,99,51.74,17.18
"3D660C","815E",-38,-50,184,-10,0,99,51.63,17.24
"3D660C","815E",-38,-49,182,-10,0,99,50.98,17.42
"3D660C","815E",-38,-49,189,-10,0,99,51.15,17.66
"3D660C","815E",-38,-50,192,-10,0,99,51.11,17.60
"3D660C","815E",-38,-49,179,-11,0,99,51.03,17.57
"3D660C","815E",-38,-49,177,-11,0,99,50.59,17.70
"3D660C","815E",-38,-49,162,-11,0,99,50.02,17.77
"3D660C","815E",-38,-48,167,-11,0,99,49.31,17.98
"3D660C","815E",-38,-49,169,-11,0,99,48.80,18.29
"3D660C","815E",-38,-49,169,-11,0,99,48.48,18.52
