Cell ID, TAC, RSSI, RSRP, SINR, RSRQ, CE, BER, Temp, Hum
"3D660C","815E",-50,-63,175,-10,0,99,32.94,30.11
"3D660C","815E",-52,-62,169,-11,0,99,32.92,30.05
"3D660C","815E",-52,-62,169,-11,0,99,32.64,29.86
"3D660C","815E",-52,-62,169,-11,0,99,32.48,29.94
"3D660C","815E",-52,-62,169,-11,0,99,32.44,30.02
"3D660C","815E",-52,-62,169,-11,0,99,32.38,30.01
"3D660C","815E",-52,-63,172,-11,0,99,32.17,30.08
"3D660C","815E",-52,-62,164,-11,0,99,32.08,30.19
"3D660C","815E",-50,-62,164,-11,0,99,31.86,30.32
"3D660C","815E",-52,-62,164,-11,0,99,31.80,30.45
"3D660C","815E",-52,-63,159,-11,0,99,31.57,30.70
"3D660C","815E",-52,-63,159,-11,0,99,31.52,31.32
"3D660C","815E",-52,-62,162,-10,0,99,31.43,31.46
"3D660C","815E",-52,-62,167,-10,0,99,31.36,31.75
"3D660C","815E",-52,-62,167,-10,0,99,31.34,31.94
"3D660C","815E",-52,-62,164,-10,0,99,31.06,31.91
"3D660C","815E",-52,-62,164,-10,0,99,30.77,31.86
"3D660C","815E",-52,-62,164,-10,0,99,30.61,32.06
"3D660C","815E",-52,-62,167,-10,0,99,30.49,32.28
"3D660C","815E",-52,-62,169,-10,0,99,30.39,32.49
"3D660C","815E",-52,-62,164,-10,0,99,30.35,32.57
"3D660C","815E",-52,-62,164,-10,0,99,30.31,32.65
"3D660C","815E",-52,-63,157,-10,0,99,30.26,32.63
"3D660C","815E",-54,-63,192,-10,0,99,30.17,32.79
"3D660C","815E",-52,-63,182,-10,0,99,30.10,32.82
"3D660C","815E",-52,-63,184,-10,0,99,30.09,32.84
"3D660C","815E",-52,-62,162,-10,0,99,30.12,33.00
"3D660C","815E",-50,-61,172,-10,0,99,29.94,32.99
"3D660C","815E",-50,-61,175,-10,0,99,29.79,33.10
"3D660C","815E",-50,-61,175,-10,0,99,29.68,33.26
"3D660C","815E",-50,-61,177,-11,0,99,29.56,33.32
"3D660C","815E",-50,-61,179,-11,0,99,29.47,33.23
"3D660C","815E",-53,-62,175,-10,0,99,29.34,33.30
"3D660C","815E",-51,-62,169,-11,0,99,29.26,33.67
"3D660C","815E",-53,-63,169,-11,0,99,29.22,33.78
"3D660C","815E",-53,-63,167,-11,0,99,29.13,33.83
"3D660C","815E",-53,-63,167,-11,0,99,29.01,33.89
"3D660C","815E",-53,-63,164,-11,0,99,29.03,34.04
"3D660C","815E",-53,-63,162,-11,0,99,29.00,34.16
"3D660C","815E",-51,-63,157,-11,0,99,29.03,34.17
"3D660C","815E",-51,-63,157,-11,0,99,29.02,34.11
"3D660C","815E",-51,-63,157,-11,0,99,29.04,33.81
"3D660C","815E",-51,-63,159,-11,0,99,28.96,33.74
"3D660C","815E",-53,-63,162,-11,0,99,28.98,33.74
"3D660C","815E",-55,-63,164,-11,0,99,28.87,33.85
"3D660C","815E",-53,-64,167,-11,0,99,28.83,34.20
"3D660C","815E",-53,-64,169,-10,0,99,28.83,34.29
"3D660C","815E",-53,-63,164,-10,0,99,28.85,34.33
"3D660C","815E",-53,-63,159,-10,0,99,28.86,34.39
"3D660C","815E",-53,-64,157,-11,0,99,28.87,34.40
"3D660C","815E",-53,-64,154,-11,0,99,28.93,34.44
"3D660C","815E",-53,-64,157,-11,0,99,28.94,34.37
"3D660C","815E",-53,-64,157,-11,0,99,28.91,34.33
"3D660C","815E",-53,-64,154,-11,0,99,28.97,34.25
"3D660C","815E",-53,-64,154,-11,0,99,28.97,34.20
"3D660C","815E",-53,-64,154,-11,0,99,29.02,34.19
"3D660C","815E",-53,-64,157,-10,0,99,29.01,34.10
"3D660C","815E",-53,-64,157,-10,0,99,29.05,34.07
"3D660C","815E",-53,-64,157,-10,0,99,29.10,34.00
"3D660C","815E",-53,-64,157,-10,0,99,29.11,34.19
"3D660C","815E",-53,-64,154,-10,0,99,29.18,34.52
"3D660C","815E",-53,-65,152,-11,0,99,29.05,34.14
"3D660C","815E",-55,-65,167,-10,0,99,29.04,34.04
"3D660C","815E",-55,-65,175,-10,0,99,29.03,34.13
"3D660C","815E",-53,-64,169,-10,0,99,29.01,34.16
"3D660C","815E",-53,-64,175,-9,0,99,29.04,34.22
"3D660C","815E",-53,-65,162,-10,0,99,29.11,34.23
"3D660C","815E",-53,-65,159,-11,0,99,29.16,34.24
"3D660C","815E",-53,-65,157,-11,0,99,29.20,34.09
"3D660C","815E",-53,-65,154,-11,0,99,29.24,34.05
"3D660C","815E",-53,-65,157,-11,0,99,29.29,34.15
"3D660C","815E",-53,-65,157,-11,0,99,29.28,33.98
"3D660C","815E",-53,-64,159,-11,0,99,29.28,34.02
"3D660C","815E",-53,-64,157,-11,0,99,29.20,33.89
"3D660C","815E",-53,-64,157,-11,0,99,29.09,33.89
"3D660C","815E",-53,-64,154,-11,0,99,29.05,34.00
"3D660C","815E",-53,-62,177,-10,0,99,29.08,34.09
"3D660C","815E",-51,-62,175,-10,0,99,29.12,34.13
"3D660C","815E",-51,-62,179,-10,0,99,29.09,34.21
"3D660C","815E",-51,-62,175,-10,0,99,29.13,34.29
"3D660C","815E",-53,-63,177,-10,0,99,29.14,34.45
"3D660C","815E",-53,-63,177,-10,0,99,29.11,34.42
"3D660C","815E",-51,-62,172,-10,0,99,29.10,34.55
"3D660C","815E",-51,-62,175,-10,0,99,28.90,34.45
"3D660C","815E",-51,-62,177,-10,0,99,28.83,34.63
"3D660C","815E",-51,-62,175,-10,0,99,28.79,34.71
"3D660C","815E",-51,-63,164,-10,0,99,28.79,34.94
"3D660C","815E",-51,-63,162,-10,0,99,28.78,34.95
"3D660C","815E",-53,-63,157,-10,0,99,28.71,35.02
"3D660C","815E",-53,-63,152,-10,0,99,28.65,35.11
"3D660C","815E",-53,-63,179,-10,0,99,28.59,35.13
"3D660C","815E",-53,-63,192,-10,0,99,28.57,35.29
"3D660C","815E",-51,-62,169,-10,0,99,28.53,35.39
"3D660C","815E",-53,-62,169,-10,0,99,28.51,35.33
"3D660C","815E",-53,-66,139,-9,0,99,28.56,35.37
"3D660C","815E",-53,-65,182,-9,0,99,28.61,35.45
"3D660C","815E",-53,-64,194,-11,0,99,28.66,35.38
"3D660C","815E",-53,-64,162,-8,0,99,28.68,35.31
"3D660C","815E",-53,-64,169,-10,0,99,28.71,35.40
"3D660C","815E",-53,-64,172,-10,0,99,28.71,35.50
"3D660C","815E",-53,-64,142,-8,0,99,28.64,35.47
