Cell ID, TAC, RSSI, RSRP, SINR, RSRQ, CE, BER, Temp, Hum
"3D660C","815E",-56,-66,167,-11,0,99,51.29,17.30
"3D660C","815E",-56,-66,175,-11,0,99,50.72,17.42
"3D660C","815E",-56,-66,172,-11,0,99,50.41,17.60
"3D660C","815E",-56,-67,142,-10,0,99,50.45,17.77
"3D660C","815E",-56,-67,162,-10,0,99,50.50,17.83
"3D660C","815E",-56,-67,167,-11,0,99,50.78,17.61
"3D660C","815E",-56,-67,164,-11,0,99,50.97,17.58
"3D660C","815E",-54,-66,162,-10,0,99,50.97,17.52
"3D660C","815E",-54,-65,159,-10,0,99,50.86,17.69
"3D660C","815E",-54,-65,152,-10,0,99,50.87,17.68
"3D660C","815E",-54,-64,157,-10,0,99,50.85,17.69
"3D660C","815E",-54,-65,159,-10,0,99,50.81,17.72
"3D660C","815E",-56,-66,150,-11,0,99,50.70,17.73
"3D660C","815E",-56,-66,179,-10,0,99,51.11,17.70
"3D660C","815E",-54,-66,192,-10,0,99,51.32,17.62
"3D660C","815E",-56,-65,182,-10,0,99,51.61,17.63
"3D660C","815E",-54,-66,157,-11,0,99,51.73,17.47
"3D660C","815E",-59,-66,154,-11,0,99,52.02,17.43
"3D660C","815E",-54,-66,164,-11,0,99,52.46,17.29
"3D660C","815E",-54,-66,164,-11,0,99,52.94,17.16
"3D660C","815E",-54,-65,167,-11,0,99,53.03,17.05
"3D660C","815E",-54,-65,167,-11,0,99,53.13,16.91
"3D660C","815E",-54,-65,159,-11,0,99,53.79,16.88
"3D660C","815E",-54,-65,157,-11,0,99,54.38,16.73
"3D660C","815E",-54,-65,159,-11,0,99,54.86,16.53
"3D660C","815E",-54,-65,164,-11,0,99,55.00,16.29
"3D660C","815E",-54,-65,169,-10,0,99,55.25,16.19
"3D660C","815E",-54,-65,169,-10,0,99,55.41,16.20
"3D660C","815E",-54,-65,162,-11,0,99,55.24,16.25
"3D660C","815E",-54,-65,154,-11,0,99,54.96,16.22
"3D660C","815E",-54,-65,159,-11,0,99,54.36,16.51
"3D660C","815E",-54,-65,162,-11,0,99,54.22,16.61
"3D660C","815E",-54,-65,162,-11,0,99,54.06,16.58
"3D660C","815E",-54,-65,162,-11,0,99,54.37,16.62
"3D660C","815E",-54,-65,172,-10,0,99,54.46,16.58
"3D660C","815E",-54,-65,172,-10,0,99,54.33,16.45
"3D660C","815E",-54,-65,172,-10,0,99,54.28,16.44
"3D660C","815E",-54,-65,164,-10,0,99,54.05,16.44
"3D660C","815E",-54,-66,159,-11,0,99,54.17,16.41
"3D660C","815E",-54,-66,154,-10,0,99,53.98,16.46
"3D660C","815E",-54,-66,154,-10,0,99,54.34,16.42
"3D660C","815E",-54,-64,164,-11,0,99,54.54,16.38
"3D660C","815E",-54,-64,167,-10,0,99,54.56,16.43
"3D660C","815E",-54,-64,175,-10,0,99,54.59,16.32
"3D660C","815E",-54,-64,177,-10,0,99,54.56,16.30
"3D660C","815E",-54,-65,167,-10,0,99,54.31,16.46
"3D660C","815E",-56,-66,162,-10,0,99,54.34,16.48
"3D660C","815E",-56,-66,152,-10,0,99,54.62,16.35
"3D660C","815E",-56,-66,152,-10,0,99,55.00,16.25
"3D660C","815E",-55,-65,157,-10,0,99,54.99,16.27
"3D660C","815E",-55,-65,157,-10,0,99,55.31,16.24
"3D660C","815E",-55,-65,157,-10,0,99,55.10,16.17
"3D660C","815E",-55,-65,159,-10,0,99,54.96,16.16
"3D660C","815E",-55,-65,162,-10,0,99,54.27,16.28
"3D660C","815E",-55,-65,175,-10,0,99,54.06,16.34
"3D660C","815E",-55,-64,172,-10,0,99,54.00,16.51
"3D660C","815E",-53,-64,169,-10,0,99,53.98,16.63
"3D660C","815E",-53,-64,164,-10,0,99,54.10,16.62
