Cell ID, TAC, RSSI, RSRP, SINR, RSRQ, CE, BER, Temp, Hum
"3D660C","815E",-47,-62,134,-16,0,99,50.40,17.88
"3D660C","815E",-51,-62,125,-15,0,99,50.68,17.77
"3D660C","815E",-51,-63,127,-14,0,99,50.77,17.76
"3D660C","815E",-47,-62,132,-13,0,99,50.96,17.61
"3D660C","815E",-49,-61,134,-13,0,99,51.00,17.51
"3D660C","815E",-49,-61,137,-12,0,99,50.89,17.46
"3D660C","815E",-47,-61,142,-12,0,99,50.98,17.60
"3D660C","815E",-47,-61,144,-12,0,99,50.99,17.58
"3D660C","815E",-47,-60,139,-12,0,99,51.16,17.51
"3D660C","815E",-49,-60,139,-12,0,99,51.37,17.50
"3D660C","815E",-49,-60,142,-12,0,99,51.05,17.39
"3D660C","815E",-47,-61,147,-12,0,99,50.80,17.49
"3D660C","815E",-49,-61,150,-12,0,99,50.26,17.63
"3D660C","815E",-49,-61,147,-12,0,99,50.26,17.72
"3D660C","815E",-49,-61,144,-12,0,99,49.54,17.73
"3D660C","815E",-49,-61,142,-12,0,99,48.94,18.09
"3D660C","815E",-49,-61,137,-12,0,99,48.43,18.30
"3D660C","815E",-49,-61,137,-12,0,99,48.56,18.31
"3D660C","815E",-49,-61,137,-12,0,99,48.62,18.37
"3D660C","815E",-49,-61,139,-13,0,99,48.38,18.41
"3D660C","815E",-47,-61,150,-13,0,99,48.07,18.61
"3D660C","815E",-47,-60,152,-12,0,99,48.25,18.55
"3D660C","815E",-49,-60,152,-12,0,99,48.06,18.54
"3D660C","815E",-49,-60,154,-12,0,99,47.92,18.48
"3D660C","815E",-49,-60,154,-12,0,99,47.91,18.51
"3D660C","815E",-49,-61,152,-11,0,99,47.84,18.58
"3D660C","815E",-49,-61,152,-11,0,99,47.88,18.57
