Cell ID, TAC, RSSI, RSRP, SINR, RSRQ, CE, BER, Temp, Hum
"3D660C","815E",-46,-57,204,-10,0,99,34.43,27.11
"3D660C","815E",-51,-59,194,-10,0,99,34.81,26.94
"3D660C","815E",-51,-60,197,-10,0,99,34.97,26.78
"3D660C","815E",-48,-59,207,-10,0,99,35.14,26.69
"3D660C","815E",-50,-59,202,-10,0,99,35.37,26.54
"3D660C","815E",-48,-59,194,-11,0,99,35.49,26.25
"3D660C","815E",-48,-59,187,-11,0,99,35.22,26.34
"3D660C","815E",-50,-60,177,-11,0,99,35.24,26.52
"3D660C","815E",-50,-60,172,-11,0,99,35.09,26.57
"3D660C","815E",-46,-60,175,-11,0,99,35.13,26.56
"3D660C","815E",-46,-59,169,-11,0,99,35.21,26.74
"3D660C","815E",-46,-58,167,-11,0,99,35.28,26.65
"3D660C","815E",-46,-57,164,-11,0,99,35.27,26.79
"3D660C","815E",-46,-58,167,-10,0,99,34.98,27.16
"3D660C","815E",-48,-58,169,-10,0,99,34.96,27.24
"3D660C","815E",-48,-58,169,-10,0,99,34.79,27.18
"3D660C","815E",-50,-59,169,-11,0,99,34.71,27.29
"3D660C","815E",-50,-59,169,-11,0,99,34.81,27.68
"3D660C","815E",-48,-60,164,-11,0,99,35.07,27.45
"3D660C","815E",-48,-60,167,-11,0,99,35.37,27.10
"3D660C","815E",-48,-60,182,-10,0,99,35.67,26.59
"3D660C","815E",-48,-60,189,-10,0,99,35.88,26.43
"3D660C","815E",-48,-59,184,-10,0,99,36.15,26.30
"3D660C","815E",-48,-58,194,-11,0,99,36.48,26.03
"3D660C","815E",-48,-58,189,-11,0,99,36.92,25.70
"3D660C","815E",-48,-60,177,-11,0,99,37.19,25.51
"3D660C","815E",-48,-60,169,-11,0,99,37.54,25.18
"3D660C","815E",-50,-60,164,-11,0,99,37.81,24.88
"3D660C","815E",-50,-60,184,-11,0,99,37.65,24.81
"3D660C","815E",-50,-60,194,-10,0,99,37.33,24.99
"3D660C","815E",-50,-61,200,-10,0,99,37.49,25.01
