Cell ID, TAC, RSSI, RSRP, SINR, RSRQ, CE, BER, Temp, Hum
"3D660C","815E",-39,-49,184,-10,0,99,30.84,32.42
"3D660C","815E",-39,-49,192,-10,0,99,30.92,32.33
"3D660C","815E",-39,-49,169,-11,0,99,31.11,33.23
"3D660C","815E",-39,-49,167,-11,0,99,31.21,33.25
"3D660C","815E",-39,-50,164,-10,0,99,31.17,32.75
"3D660C","815E",-39,-50,164,-10,0,99,31.08,32.09
"3D660C","815E",-39,-50,164,-10,0,99,31.00,32.37
"3D660C","815E",-39,-49,162,-11,0,99,30.91,32.40
"3D660C","815E",-39,-50,172,-10,0,99,30.89,32.28
"3D660C","815E",-39,-50,177,-10,0,99,30.92,32.11
"3D660C","815E",-39,-50,172,-10,0,99,30.98,32.44
"3D660C","815E",-39,-50,169,-10,0,99,30.99,32.94
"3D660C","815E",-39,-50,169,-10,0,99,30.95,32.57
"3D660C","815E",-39,-49,167,-11,0,99,30.86,32.39
"3D660C","815E",-39,-49,164,-11,0,99,30.87,32.22
"3D660C","815E",-39,-49,167,-11,0,99,30.83,32.35
"3D660C","815E",-39,-49,169,-10,0,99,30.82,32.16
"3D660C","815E",-39,-49,167,-11,0,99,30.75,32.65
"3D660C","815E",-39,-49,162,-11,0,99,30.77,32.75
"3D660C","815E",-39,-50,169,-11,0,99,30.65,33.35
"3D660C","815E",-39,-50,179,-10,0,99,30.65,33.17
"3D660C","815E",-39,-49,189,-10,0,99,30.44,32.95
"3D660C","815E",-39,-49,189,-10,0,99,30.44,32.55
"3D660C","815E",-37,-49,187,-10,0,99,30.34,32.59
"3D660C","815E",-37,-49,200,-10,0,99,30.20,33.14
"3D660C","815E",-39,-49,202,-10,0,99,30.16,33.42
"3D660C","815E",-39,-49,197,-10,0,99,30.20,33.38
"3D660C","815E",-39,-49,194,-10,0,99,30.13,33.44
"3D660C","815E",-39,-49,202,-10,0,99,29.91,33.71
"3D660C","815E",-39,-49,202,-10,0,99,29.86,33.59
"3D660C","815E",-41,-49,194,-10,0,99,29.63,33.52
"3D660C","815E",-38,-49,194,-10,0,99,29.60,33.43
"3D660C","815E",-38,-49,189,-10,0,99,29.29,33.18
"3D660C","815E",-38,-49,192,-10,0,99,28.99,33.35
"3D660C","815E",-38,-48,194,-10,0,99,29.06,33.58
"3D660C","815E",-38,-48,197,-10,0,99,29.01,33.82
"3D660C","815E",-38,-48,192,-10,0,99,29.22,34.03
"3D660C","815E",-38,-48,207,-10,0,99,29.24,34.00
"3D660C","815E",-38,-48,207,-10,0,99,29.35,33.97
"3D660C","815E",-38,-48,200,-10,0,99,29.21,33.62
"3D660C","815E",-38,-48,189,-10,0,99,28.75,33.38
"3D660C","815E",-38,-48,177,-10,0,99,28.55,33.64
"3D660C","815E",-38,-48,172,-10,0,99,28.50,33.86
"3D660C","815E",-38,-49,164,-11,0,99,28.57,33.93
"3D660C","815E",-38,-49,167,-11,0,99,28.48,33.97
"3D660C","815E",-36,-48,175,-10,0,99,28.53,33.94
"3D660C","815E",-38,-48,189,-10,0,99,28.62,34.02
"3D660C","815E",-38,-48,197,-10,0,99,28.60,33.95
"3D660C","815E",-38,-49,207,-10,0,99,28.57,34.07
"3D660C","815E",-38,-49,204,-10,0,99,28.65,34.22
"3D660C","815E",-38,-49,200,-10,0,99,28.71,34.15
"3D660C","815E",-38,-49,182,-10,0,99,28.78,34.03
"3D660C","815E",-38,-49,177,-10,0,99,28.55,33.90
"3D660C","815E",-38,-48,172,-10,0,99,28.48,34.07
"3D660C","815E",-38,-49,164,-11,0,99,28.50,34.11
"3D660C","815E",-38,-49,164,-11,0,99,28.38,34.23
"3D660C","815E",-38,-49,192,-10,0,99,28.38,34.29
"3D660C","815E",-38,-49,202,-10,0,99,28.39,34.35
"3D660C","815E",-38,-49,204,-10,0,99,28.34,34.30
"3D660C","815E",-38,-50,209,-10,0,99,28.23,34.30
"3D660C","815E",-38,-49,207,-10,0,99,28.27,34.42
"3D660C","815E",-40,-49,189,-10,0,99,28.30,34.56
"3D660C","815E",-40,-49,177,-10,0,99,28.30,34.49
"3D660C","815E",-40,-50,175,-10,0,99,28.26,34.37
"3D660C","815E",-40,-50,169,-11,0,99,28.28,34.32
"3D660C","815E",-38,-50,167,-11,0,99,28.19,34.37
"3D660C","815E",-40,-50,162,-11,0,99,28.22,34.50
"3D660C","815E",-40,-50,159,-11,0,99,28.20,34.50
"3D660C","815E",-38,-50,162,-11,0,99,28.21,34.55
"3D660C","815E",-40,-50,164,-11,0,99,28.27,34.57
"3D660C","815E",-38,-50,179,-10,0,99,28.32,34.67
"3D660C","815E",-38,-49,177,-10,0,99,28.39,34.65
"3D660C","815E",-38,-49,179,-10,0,99,28.48,34.59
"3D660C","815E",-38,-49,189,-10,0,99,28.46,34.44
"3D660C","815E",-38,-49,200,-10,0,99,28.44,34.38
"3D660C","815E",-40,-51,200,-10,0,99,28.27,34.22
"3D660C","815E",-40,-51,187,-10,0,99,28.11,34.23
"3D660C","815E",-40,-50,177,-10,0,99,27.83,34.31
"3D660C","815E",-38,-50,169,-10,0,99,27.90,34.52
"3D660C","815E",-43,-49,184,-8,0,99,27.85,34.58
"3D660C","815E",-39,-50,207,-10,0,99,27.85,34.61
"3D660C","815E",-39,-50,200,-10,0,99,27.99,34.63
"3D660C","815E",-39,-50,175,-9,0,99,28.05,34.67
"3D660C","815E",-39,-49,200,-9,0,99,28.18,34.79
"3D660C","815E",-39,-49,202,-10,0,99,28.23,34.58
"3D660C","815E",-42,-49,200,-9,0,99,28.23,34.33
"3D660C","815E",-38,-49,202,-10,0,99,28.35,34.38
"3D660C","815E",-38,-49,200,-10,0,99,28.37,34.48
"3D660C","815E",-38,-49,175,-9,0,99,28.52,34.28
"3D660C","815E",-38,-49,197,-10,0,99,28.57,34.50
"3D660C","815E",-38,-49,200,-10,0,99,28.64,35.27
"3D660C","815E",-38,-51,200,-10,0,99,28.82,35.12
"3D660C","815E",-40,-51,202,-10,0,99,28.76,34.65
"3D660C","815E",-40,-51,202,-10,0,99,28.77,34.27
"3D660C","815E",-40,-51,197,-10,0,99,28.70,34.06
"3D660C","815E",-40,-50,179,-10,0,99,28.59,34.00
"3D660C","815E",-38,-50,167,-11,0,99,28.45,34.09
"3D660C","815E",-38,-50,167,-11,0,99,28.47,34.16
"3D660C","815E",-38,-49,172,-11,0,99,28.55,34.26
"3D660C","815E",-38,-49,175,-11,0,99,28.62,34.19
"3D660C","815E",-38,-49,179,-10,0,99,28.58,34.25
