Cell ID, TAC, RSSI, RSRP, SINR, RSRQ, CE, BER, Temp, Hum
"3D660C","815E",-46,-56,162,-11,0,99,35.34,26.72
"3D660C","815E",-43,-53,197,-10,0,99,35.18,26.88
"3D660C","815E",-43,-53,197,-10,0,99,35.09,27.10
"3D660C","815E",-41,-53,194,-10,0,99,35.03,27.19
"3D660C","815E",-44,-54,189,-10,0,99,35.09,27.12
"3D660C","815E",-46,-54,182,-10,0,99,34.79,27.24
"3D660C","815E",-42,-55,184,-10,0,99,34.70,27.55
"3D660C","815E",-44,-54,187,-10,0,99,34.43,27.64
"3D660C","815E",-42,-53,182,-10,0,99,34.64,27.83
"3D660C","815E",-45,-53,179,-10,0,99,34.38,28.01
"3D660C","815E",-43,-54,172,-10,0,99,34.36,28.06
"3D660C","815E",-43,-54,177,-10,0,99,33.97,27.95
"3D660C","815E",-43,-54,177,-10,0,99,33.70,28.14
"3D660C","815E",-45,-54,177,-10,0,99,33.14,28.62
"3D660C","815E",-45,-54,175,-10,0,99,32.80,29.09
"3D660C","815E",-45,-56,192,-10,0,99,32.70,29.54
"3D660C","815E",-45,-55,189,-10,0,99,32.73,29.64
"3D660C","815E",-45,-55,187,-10,0,99,32.66,29.79
"3D660C","815E",-43,-54,184,-10,0,99,32.75,29.57
"3D660C","815E",-43,-54,182,-10,0,99,32.74,29.65
"3D660C","815E",-46,-54,184,-10,0,99,32.87,29.54
"3D660C","815E",-44,-54,179,-10,0,99,32.35,29.64
"3D660C","815E",-44,-54,179,-10,0,99,32.13,30.10
"3D660C","815E",-44,-54,179,-10,0,99,31.86,30.37
"3D660C","815E",-46,-56,177,-10,0,99,31.80,30.61
"3D660C","815E",-46,-57,169,-11,0,99,31.82,30.83
"3D660C","815E",-46,-57,169,-11,0,99,31.90,30.80
"3D660C","815E",-42,-56,167,-11,0,99,32.11,30.77
"3D660C","815E",-42,-54,164,-11,0,99,32.19,30.70
"3D660C","815E",-44,-54,167,-10,0,99,32.22,30.70
"3D660C","815E",-42,-54,175,-10,0,99,32.22,30.64
"3D660C","815E",-44,-54,175,-10,0,99,32.04,30.72
"3D660C","815E",-44,-54,175,-10,0,99,31.89,30.78
"3D660C","815E",-44,-54,169,-10,0,99,31.85,30.85
"3D660C","815E",-44,-54,172,-11,0,99,31.60,31.44
"3D660C","815E",-44,-54,177,-11,0,99,31.38,31.79
"3D660C","815E",-44,-54,175,-11,0,99,31.43,31.93
"3D660C","815E",-44,-54,179,-11,0,99,31.52,31.78
"3D660C","815E",-44,-54,182,-10,0,99,32.04,31.68
"3D660C","815E",-42,-53,194,-10,0,99,32.58,31.16
"3D660C","815E",-44,-54,192,-10,0,99,32.89,30.55
"3D660C","815E",-42,-53,187,-10,0,99,33.25,30.04
"3D660C","815E",-42,-53,179,-10,0,99,33.73,29.59
"3D660C","815E",-42,-53,175,-10,0,99,34.10,29.08
"3D660C","815E",-44,-54,169,-10,0,99,34.44,28.41
"3D660C","815E",-44,-54,164,-10,0,99,34.17,28.11
"3D660C","815E",-44,-54,164,-10,0,99,33.76,28.19
"3D660C","815E",-44,-54,172,-10,0,99,33.56,28.29
"3D660C","815E",-44,-54,177,-10,0,99,33.31,28.78
"3D660C","815E",-42,-54,182,-10,0,99,32.89,29.16
"3D660C","815E",-45,-54,189,-10,0,99,33.23,29.61
"3D660C","815E",-43,-54,192,-10,0,99,33.65,29.19
"3D660C","815E",-43,-55,192,-10,0,99,34.32,28.87
"3D660C","815E",-46,-55,192,-10,0,99,34.67,28.04
"3D660C","815E",-46,-56,179,-11,0,99,34.97,27.61
"3D660C","815E",-46,-56,169,-11,0,99,35.23,27.33
"3D660C","815E",-44,-56,164,-11,0,99,35.38,27.17
"3D660C","815E",-42,-55,157,-11,0,99,35.45,26.98
"3D660C","815E",-42,-54,159,-11,0,99,35.33,27.03
"3D660C","815E",-49,-56,169,-11,0,99,34.98,26.93
"3D660C","815E",-45,-56,167,-11,0,99,34.42,27.08
"3D660C","815E",-45,-56,167,-11,0,99,34.05,27.49
"3D660C","815E",-45,-56,162,-11,0,99,33.64,27.79
"3D660C","815E",-43,-55,159,-11,0,99,33.38,28.19
"3D660C","815E",-45,-56,162,-11,0,99,33.21,28.61
"3D660C","815E",-45,-56,162,-11,0,99,33.07,28.87
"3D660C","815E",-43,-55,164,-11,0,99,33.32,29.04
"3D660C","815E",-45,-55,169,-10,0,99,33.34,28.97
"3D660C","815E",-43,-55,172,-10,0,99,33.67,28.90
"3D660C","815E",-46,-56,177,-10,0,99,33.44,28.71
"3D660C","815E",-46,-56,179,-10,0,99,33.22,28.94
"3D660C","815E",-43,-55,182,-10,0,99,33.47,29.17
"3D660C","815E",-43,-55,189,-10,0,99,33.68,29.14
"3D660C","815E",-43,-54,187,-10,0,99,33.88,28.97
"3D660C","815E",-43,-54,184,-10,0,99,33.75,28.69
"3D660C","815E",-46,-55,177,-10,0,99,33.73,28.77
"3D660C","815E",-46,-55,175,-10,0,99,33.69,28.82
"3D660C","815E",-46,-56,169,-11,0,99,33.70,29.00
"3D660C","815E",-46,-57,159,-11,0,99,33.78,29.12
"3D660C","815E",-46,-57,162,-10,0,99,33.69,29.10
"3D660C","815E",-46,-58,167,-10,0,99,33.81,29.20
"3D660C","815E",-43,-56,179,-10,0,99,34.06,29.22
"3D660C","815E",-43,-56,189,-10,0,99,33.94,29.13
"3D660C","815E",-43,-54,184,-10,0,99,33.84,29.29
"3D660C","815E",-43,-54,194,-10,0,99,33.78,29.53
"3D660C","815E",-43,-54,200,-10,0,99,33.76,29.64
"3D660C","815E",-43,-54,202,-10,0,99,33.93,29.47
"3D660C","815E",-43,-55,197,-10,0,99,34.00,29.22
"3D660C","815E",-46,-55,182,-10,0,99,34.27,28.66
"3D660C","815E",-43,-55,177,-10,0,99,34.15,28.56
"3D660C","815E",-43,-55,177,-10,0,99,33.87,28.59
"3D660C","815E",-41,-53,175,-10,0,99,33.58,28.78
"3D660C","815E",-43,-53,172,-10,0,99,33.47,28.65
"3D660C","815E",-43,-53,169,-10,0,99,33.34,28.60
"3D660C","815E",-43,-55,167,-10,0,99,33.29,28.69
"3D660C","815E",-46,-56,162,-10,0,99,33.23,28.69
"3D660C","815E",-46,-57,159,-10,0,99,33.24,28.83
"3D660C","815E",-46,-57,159,-10,0,99,33.05,28.87
"3D660C","815E",-46,-57,159,-10,0,99,33.08,29.30
"3D660C","815E",-43,-55,162,-10,0,99,33.22,29.27
"3D660C","815E",-47,-56,159,-10,0,99,33.22,29.27
