Cell ID, TAC, RSSI, RSRP, SINR, RSRQ, CE, BER, Temp, Hum
"3D660C","815E",-48,-60,182,-10,0,99,29.90,34.03
"3D660C","815E",-48,-60,187,-10,0,99,30.01,33.81
"3D660C","815E",-46,-59,197,-10,0,99,29.84,33.79
"3D660C","815E",-48,-59,175,-8,0,99,29.77,33.91
"3D660C","815E",-48,-59,192,-8,0,99,29.84,34.18
"3D660C","815E",-48,-59,189,-10,0,99,29.88,34.21
"3D660C","815E",-48,-60,197,-8,0,99,29.79,33.89
"3D660C","815E",-48,-60,202,-10,0,99,29.67,33.80
"3D660C","815E",-48,-60,202,-10,0,99,29.60,33.91
"3D660C","815E",-48,-59,175,-10,0,99,29.60,34.03
"3D660C","815E",-48,-59,194,-10,0,99,29.77,34.10
"3D660C","815E",-48,-58,189,-10,0,99,29.58,33.93
"3D660C","815E",-48,-58,197,-8,0,99,29.48,34.08
"3D660C","815E",-48,-58,200,-10,0,99,29.55,33.68
"3D660C","815E",-48,-58,200,-10,0,99,29.82,33.49
"3D660C","815E",-48,-58,194,-10,0,99,29.98,33.22
"3D660C","815E",-48,-58,197,-10,0,99,29.89,33.27
"3D660C","815E",-47,-58,197,-10,0,99,30.04,33.21
"3D660C","815E",-47,-57,194,-10,0,99,30.23,33.10
"3D660C","815E",-49,-57,189,-10,0,99,30.52,33.07
"3D660C","815E",-46,-58,172,-10,0,99,30.78,32.62
"3D660C","815E",-46,-58,169,-10,0,99,30.66,32.90
"3D660C","815E",-46,-58,159,-11,0,99,30.63,33.11
"3D660C","815E",-48,-58,162,-10,0,99,30.70,33.15
"3D660C","815E",-48,-58,169,-10,0,99,31.02,32.66
"3D660C","815E",-52,-60,175,-10,0,99,31.27,32.30
"3D660C","815E",-49,-61,179,-10,0,99,31.15,32.87
"3D660C","815E",-52,-61,187,-10,0,99,31.03,32.60
"3D660C","815E",-52,-61,184,-10,0,99,31.11,32.46
"3D660C","815E",-52,-62,182,-10,0,99,31.27,32.76
"3D660C","815E",-52,-62,177,-10,0,99,31.28,32.88
"3D660C","815E",-50,-62,169,-10,0,99,30.94,32.60
"3D660C","815E",-50,-62,164,-10,0,99,30.92,32.46
"3D660C","815E",-50,-61,162,-10,0,99,31.09,32.53
"3D660C","815E",-48,-60,167,-10,0,99,30.85,32.88
"3D660C","815E",-51,-60,167,-10,0,99,30.93,33.20
"3D660C","815E",-51,-60,167,-10,0,99,30.69,32.78
"3D660C","815E",-54,-61,164,-10,0,99,30.67,32.81
"3D660C","815E",-50,-62,177,-10,0,99,30.75,32.81
"3D660C","815E",-50,-61,184,-10,0,99,30.75,32.74
"3D660C","815E",-50,-61,184,-10,0,99,30.95,32.57
"3D660C","815E",-52,-62,179,-10,0,99,30.73,32.43
"3D660C","815E",-52,-62,172,-10,0,99,30.67,32.65
"3D660C","815E",-49,-61,164,-10,0,99,30.87,32.68
"3D660C","815E",-49,-60,159,-11,0,99,31.17,32.57
"3D660C","815E",-49,-60,167,-10,0,99,31.28,32.65
"3D660C","815E",-47,-59,175,-10,0,99,31.58,32.31
"3D660C","815E",-49,-59,179,-10,0,99,31.81,31.95
"3D660C","815E",-49,-59,184,-10,0,99,31.49,31.97
"3D660C","815E",-47,-59,175,-10,0,99,31.24,32.07
"3D660C","815E",-49,-59,169,-10,0,99,31.02,32.37
"3D660C","815E",-49,-59,167,-10,0,99,31.05,32.65
"3D660C","815E",-49,-59,159,-11,0,99,30.97,32.55
"3D660C","815E",-49,-59,159,-11,0,99,30.99,32.55
"3D660C","815E",-49,-60,164,-11,0,99,30.82,32.72
"3D660C","815E",-49,-60,164,-11,0,99,30.85,32.79
"3D660C","815E",-49,-60,169,-11,0,99,31.32,32.59
"3D660C","815E",-49,-60,179,-11,0,99,31.29,32.35
"3D660C","815E",-51,-61,182,-11,0,99,31.36,32.23
"3D660C","815E",-49,-61,179,-11,0,99,31.40,32.20
"3D660C","815E",-49,-61,167,-11,0,99,31.36,32.26
"3D660C","815E",-49,-60,164,-11,0,99,31.36,32.25
"3D660C","815E",-47,-60,159,-11,0,99,31.17,32.43
"3D660C","815E",-47,-59,157,-11,0,99,31.01,33.21
"3D660C","815E",-47,-58,162,-11,0,99,30.90,32.94
"3D660C","815E",-47,-58,164,-11,0,99,30.72,32.97
"3D660C","815E",-49,-58,164,-11,0,99,30.99,33.05
"3D660C","815E",-49,-59,159,-11,0,99,31.03,32.77
"3D660C","815E",-49,-60,162,-11,0,99,31.11,32.66
"3D660C","815E",-49,-60,164,-10,0,99,31.19,32.58
"3D660C","815E",-49,-60,172,-10,0,99,31.19,32.63
"3D660C","815E",-53,-60,172,-10,0,99,30.92,33.00
"3D660C","815E",-51,-61,172,-10,0,99,30.70,33.03
"3D660C","815E",-49,-61,175,-10,0,99,30.57,32.89
"3D660C","815E",-49,-60,184,-10,0,99,30.45,32.88
"3D660C","815E",-49,-60,184,-10,0,99,30.63,32.83
"3D660C","815E",-52,-60,179,-10,0,99,30.56,32.97
"3D660C","815E",-52,-60,179,-10,0,99,30.61,33.34
"3D660C","815E",-50,-62,177,-10,0,99,30.41,33.15
"3D660C","815E",-52,-62,175,-10,0,99,30.29,33.18
"3D660C","815E",-50,-61,182,-10,0,99,30.05,33.41
"3D660C","815E",-50,-61,182,-10,0,99,29.93,33.36
"3D660C","815E",-50,-60,187,-10,0,99,29.89,33.16
"3D660C","815E",-50,-61,179,-10,0,99,29.96,33.10
"3D660C","815E",-50,-61,172,-10,0,99,29.84,33.03
"3D660C","815E",-50,-61,172,-10,0,99,29.72,33.40
"3D660C","815E",-50,-61,175,-10,0,99,29.62,33.51
"3D660C","815E",-52,-62,169,-10,0,99,29.57,33.73
"3D660C","815E",-50,-61,164,-10,0,99,29.39,33.91
"3D660C","815E",-50,-61,162,-10,0,99,29.36,33.93
"3D660C","815E",-50,-61,162,-10,0,99,29.29,34.06
"3D660C","815E",-50,-61,164,-10,0,99,29.22,34.11
"3D660C","815E",-52,-61,164,-10,0,99,29.27,34.18
"3D660C","815E",-54,-63,167,-10,0,99,29.14,34.18
"3D660C","815E",-54,-64,164,-10,0,99,29.05,34.27
"3D660C","815E",-54,-64,162,-10,0,99,28.91,34.33
"3D660C","815E",-54,-64,159,-10,0,99,28.94,34.30
"3D660C","815E",-54,-64,164,-10,0,99,28.89,34.31
"3D660C","815E",-54,-64,169,-10,0,99,28.84,34.51
"3D660C","815E",-52,-64,169,-10,0,99,28.81,34.78
"3D660C","815E",-52,-64,167,-10,0,99,28.60,34.67
