Cell ID, TAC, RSSI, RSRP, SINR, RSRQ, CE, BER, Temp, Hum
"3D660C","815E",-45,-56,189,-10,0,99,43.90,21.15
"3D660C","815E",-45,-55,200,-10,0,99,43.72,21.00
"3D660C","815E",-45,-55,197,-10,0,99,43.74,21.01
"3D660C","815E",-45,-56,194,-10,0,99,43.87,21.01
"3D660C","815E",-43,-55,189,-10,0,99,43.64,21.10
"3D660C","815E",-43,-54,202,-10,0,99,43.45,20.98
"3D660C","815E",-43,-54,207,-10,0,99,43.29,21.30
"3D660C","815E",-41,-53,204,-10,0,99,42.75,20.99
"3D660C","815E",-41,-53,197,-10,0,99,42.82,21.08
"3D660C","815E",-41,-53,197,-10,0,99,43.11,21.32
"3D660C","815E",-41,-53,200,-10,0,99,43.09,21.29
"3D660C","815E",-41,-53,197,-10,0,99,42.60,21.29
"3D660C","815E",-41,-53,194,-10,0,99,42.56,21.40
"3D660C","815E",-41,-53,189,-10,0,99,42.96,21.39
"3D660C","815E",-41,-52,187,-11,0,99,43.26,20.98
